_id,Company_NM,Detail_Category,Position_NM,URL,MainTask,Qual,Qual2
5f294bed88c9683752dc8471,키위스마트락,기업영업,영업 담당자 (국내 및 해외),https://www.wanted.co.kr/wd/40913,"• 영업 전략 수립
• 장단기 영업 계획 관리
• 신규 유통 채널 개발 (국내 및 해외)
• 기술 영업
• 제품/가격/채널/ 프로모션 전략 수립","• 2년이상 7년이하 경력자 
• 영어 가능자
• 무역 실무 , 회계 기초 지식 및 OA 숙달자 우대
• 대졸 이상 / 전공 무관","• 영업 실적 보유자
• 스타트업 근무 경험, 관련 직종 근무 경력자"
5f294bed88c9683752dc8472,산타,기업영업,영업지원 (Specialist I),https://www.wanted.co.kr/wd/40903,"- 대기업/중견/중소기업 및 개인고객 담당 시니어 영업 지원 및 채널 영업 관리 지원
- 고객사 교육 영상 제작시 촬영 및 편집 지원, 스튜디오 스케쥴 관리
- 솔루션 도입 문의 전화 응대, 영업 미팅 일정 관리
- 매출실적 분석 및 관리, 판매처 관리, 재고 관리, 계약서 관리 및 영업 현황 추적 및 DB화","- 관련 업종 경력 1년 이상
- 의사소통 능력 
- MS-Office 활용 능력, 데이터 분석능력
- 대졸이상, 전공무관
- 원만한 대인관계 능력을 보유하신 분, 필요시 장거리 출장이 가능하신 분","- 영상촬영/편집 관련 솔루션/툴 및 플랫폼 관련 자격증 보유자 또는 사용 경험자 (프리미어, 베가스, 캠타시아 등 편집툴)
- 스타트업의 환경을 이해하고, 굳은 일 및 시간에 구애 받지 않고 회사의 성장이 나의 성장이라는 마인드 보유자"
5f294bed88c9683752dc8473,패스트캠퍼스,기업영업,영업/세일즈 매니저,https://www.wanted.co.kr/wd/39962,"• B2B 영업
• 신규 고객사 발굴 및 중장기 영업 전략 수립
• CRM 및 기업고객 데이터 분석을 통한 판매주기 분석 및 예측
• 유관 업무자들과의 유기적이고 긴밀한 협업관계 유지 및 지원
• 잠재 기업 고객을 위한 아웃 바운드 제안서 작성 및 컨택 
• 기업 고객 관점에서의 Saas 프로덕트 개선을 위한 인사이트 제공","• 2~5년 이상의 B2B 영업 경험
• 새로운 관점과 창의적인 접근방식이 필요한 다양한 환경에서 효과적으로 업무할 수 있는 문제해결능력
• 멀티프로젝트를 동시에 운영하고 성공 가능성을 평균 이상으로 달성하는 집중력
• 빠른 트렌드의 온라인 콘텐츠를 이해하고 흡수 할 수 있는 포은 수준의 러닝 커브 
• 높은 수준의 이메일, 문서, 유선 형태의 커뮤니케이션 스킬","• SaaS 제품 세일즈 혹은 교육 영업 경험
• 영업관리 솔루션 활용 경험 (ex. salesforce 혹은 marketo)
• 다양한 데이터를 분석하여 영업, 마케팅 및 고객 성공을 강화하는 인사이트 도출 가능한 분"
5f294bed88c9683752dc8474,코드스테이츠 (CodeStates),기업영업,Business Development (채용파트너십),https://www.wanted.co.kr/wd/9029,"- 잠재 고객 기업을 발굴하여 코드스테이츠 교육과정(웹 개발, 그로스 마케팅, PM, 데이터 등)을 소개하고 채용 파트너십 체결
- 파트너사의 채용 수요를 지속적으로 파악하여 코드스테이츠 부트캠프 졸업생들을 효과적으로 연결 및 졸업생 채용 연결을 위해 각 코스 교육 운영 매니저, 커리어 코치와 지속적 협업
- 코드스테이츠의 채용 프로덕트를 활용해 새로운 사업 기획","- 적극적으로 다수의 기업 관계자분들과의 교류 가능하신 분
- 글과 말로 설득력있게 커뮤니케이션 할 수 있는 능력이 뛰어난 분
- 문제를 스스로 정의하고 해결할 수 있는 분
- 시스템을 만들고 디테일을 꼼꼼하게 챙길 수 있는 분
- 업무과정에 필요한 데이터를 측정하고, 분석할 수 있는 분
- 긍정적인 마인드를 가지고 새로운 일에 도전하기 좋아하는 분","- 스타트업 또는 IT기업에서 1년 이상 사업 개발 및 세일즈 업무 경험이 있는 분
- 기술 기반 사업 분야에 대한 이해도가 있는 분
- 영어로 의사소통할 수 있는 분
- 진취적인 커리어, 혹은 자기계발 경험이 있는 분
- 업무 자동화에 관심 많은 분"
5f294bed88c9683752dc8475,오시리스시스템즈(비캔버스),기업영업,Sales Representative / B2B SaaS,https://www.wanted.co.kr/wd/31819,"• B2B 신규 리드 확보(Lead generation)
• Funnel 최적화 및 각 단계에 따른 세일즈 전략 수립
• 온오프라인 미팅 등 세일즈 프로세스 전반에 대한 모든 영역 총괄
• KPI 관리 및 보고","• 클라우드 기반 소프트웨어 이해도
• B2B 영업관련 이해관계자와 의사결정 프로세스를 이해할 수 있는 세일즈 경력
• SaaS/협업 소프트웨어에 대한 이해도 및 열정
• 주도적인 전략 수립 및 KPI 설정 가능한 정도의 경력","• B2B 소프트웨어 세일즈 경험자 우대
• SaaS 업체 관련 경험자 우대
• 클라우드 기반 솔루션에 대한 높은 이해도
• 영어 소통 가능자 우대"
5f294bed88c9683752dc8476,강남엄마,기업영업,[학원/교육기관] 광고 영업 매니저,https://www.wanted.co.kr/wd/40677,"1. 온/오프라인 학원 & 기업고객을 대상으로 광고영업을 진행합니다
• 온/오프라인 학원회원 광고상품 영업
• 인바운드 및 리드인 고객사 대상 광고상품 안내 및 광고영업
• 아웃바운드 잠재 학원/교육기관 고객 발굴 및 서비스 제안

2. 기존 고객사와의 관계구축 및 관리를 진행 합니다.
• 기존 온/오프라인 고객사 관리를 통해 고객 이탈 방지 및 상품 이용 유도

3. 컴플레인 대응 및 고객사 피드백을 전달/관리 합니다.

4. 유관 업무 담당자들과 유기적이고 긴밀한 협업을 통해 영업 프로세스를 꾸준히 개선 합니다.","• 영업/제휴 혹은 광고영업 관련 업무 1년차 이상
• 원활한 영업 커뮤니케이션 능력을 갖추신 분
• 진취적이고 긍정적인 마인드로 낯선 사람을 수월하게 대할 수 있는 분
• Excel을 통한 기본적인 고객 데이터 정리 및 분석이 가능하신 분
• KPI 목표를 어떻게든 달성하기 위해서 노력하는 열정이 있는 분
• 본인이 판매하는 상품과 맡은 작업에 대한 오너십을 갖고, 이를 완성시키는 일에 열정이 있는 분","• B2C, B2B 영업 경험이 있거나 O2O 서비스 영업 경험이 있으신 분
• 대학, 학원, 온라인 강의 업체 등 교육기관 대상 영업 경험이 있는 분
• 빠르게 성장하는 스타트업 조직에서의 경험이 있는 분
• 엑셀, 구글스프레드시트 문서 작성에 능숙하신 분
• 영업 매뉴얼, 시스템, 프로세스를 구축하고 개선하는 데 능숙하신 분
• 데이터 기반 의사 결정에 익숙하신 분

[ 기업 문화 ]
- 우리는 서로를 배려하며, 효율적이게 일하려고 노력합니다. 나만을 생각하지 않습니다.
- 우리는 성실하고 정직한 업무 태도를 지향합니다. 스스로의 업무를 책임지며, '완전히 솔직하게' 커뮤니케이션 합니다.
- 우리는 스스로 일하고 싶은 회사를 만들기 위해, 우리 모두에게 최대한의 업무 자율성을 보장하려 노력합니다.
- 높은 수준의 집중을 위해 본인이 원하는 시간에 일합니다. 주 5일 출근에 40시간 근무 조건만 지킵니다. 본인이 원하는 시간에 자율 출퇴근합니다.
- 높은 수준의 집중을 위해 개인 노트북, 모니터 등 업무에 필요한 기기 및 환경을 최우선으로 제공합니다.
- 업무 성과는 핵심 지표(KPI)로 측정합니다. 그리고 어떻게 하면 더 잘할 수 있을지 고민합니다.
- 비용 절감을 위해 노력합니다. 써야 할 곳엔 주저없이 쓰되, 쓰지 말아야 할 것에 돈을 낭비하지 않습니다."
5f294bed88c9683752dc8477,에이비일팔공(AB180),기업영업,Account Executive,https://www.wanted.co.kr/wd/31898,"• SaaS 솔루션 기술 영업
• 고객사에게 프리젠테이션, 데모 진행
• 제안서 제작","• 스타트업 또는 IT기업에서 2년 이상 고객관리 영업 업무를 담당하신 분
• 동종업계 경력이 있으시거나 영업 마케팅 전략 수립 경험이 있으신 분
• B2B 디지털 영업 마케팅 경험이 있으신 분
• 탁월한 프리젠테이션 능력을 보유하신 분
• 자료 수집, 분석, 요약 리포팅 경험이 있으신 분
• 다양한 툴 사용을 통한 문서 작성이 가능하신 분 (PowerPoint, Excel 등)
• 해외출장이 가능하신 분 (최대 2주/월)","• 영어를 능숙하게 사용할 수 있는 분 (일본어, 중국어, 기타 외국어 가능하신분 우대)
• 애드테크 업계에 대한 전반적인 이해도가 높으신 분
• 기술에 대한 이해도 및 관심을 갖고 있으신 분
• 담당 업무에 대한 책임감 및 능동적인 태도를 갖고 있으신 분
• 뛰어난 커뮤니케이션 스킬을 보유하신 분
• 창의적이고 긍정적인 사고방식을 갖고 있으신 분
• CAN DO attitude를 갖고 있으신 분"
5f294bed88c9683752dc8478,케어랩스(굿닥),기업영업,신입 영업사원,https://www.wanted.co.kr/wd/40612,"• 굿닥 O2O사업 확장을 위한 영업 및 태블릿 접수 서비스 관리
• 접수 서비스 설치 및 철수
• 접수 서비스 교육 및 모니터링
• 접수 서비스 사용성 제고 및 교육 품질 향상
• 사용 병원(키닥터 및 클라이언트) 관리 및 유관 부서 커뮤니케이션
• 태블릿 접수 시장 트렌드 분석을 통한 영업 및 제안 방안 도출","• 연령/학력/성별 무관
• 뛰어난 커뮤니케이션 능력을 통해 원만한 협업 능력을 지니신 분
• 실패에 굴하지 않고 긍정적인 태도와 도전 정신으로 무장하신 분
• 성실하고 주도적으로 업무를 추진해 나가는 행동력을 지니신 분
• 지표 분석을 통해 현재 실현 가능한 사고를 가지신 분
• 목표 달성 의지가 강하신 분","• 병원 영업 유경험자
• B2B 영업 유경험자
• O2O사업 분야 유경험자
• 플랫폼 현장 유경험자"
5f294bed88c9683752dc8479,케어랩스(굿닥),기업영업,병원마케팅컨설팅 (sales),https://www.wanted.co.kr/wd/40605,"• 굿닥 신규 광고주 발굴
• 광고주 확장 플랜 및 KPI 수립
• KPI 달성을 위한 신규상품 세일즈
• 인사이트를 통한 신규상품 기획과 상품 다각화
• 광고주 / 대행사와의 관리 커뮤니케이션","• 신입 : 경력 무관
• 경력 : 최소 1년 이상 아웃바운드 영업 경력을 갖춘 분","• 의료 시장에 대한 경험과 이해가 있는 분
• 병원, 미용시장에 관심이 많으신 분
• B2B 영업에 대한 경험이 있으신 분
• 단순 영업을 넘어, 상품 기획과 운영 등 전방위적인 역할을 하고 싶은 분
• Facebook, GDN 등 모바일 광고에 대한 이해도가 있으신 분
• 엑셀 활용이 익숙하신 분
• 열정과 끈기가 남다르신 분"
5f294bed88c9683752dc847a,에스티씨랩,기업영업,솔루션 영업 (기업부문),https://www.wanted.co.kr/wd/40594,"• 기업고객 (제조, 유통, SMB 등) 자사솔루션 (앱인사이터, 넷퍼넬) 영업
• 기업고객 성능모니터링 솔루션 영업 및 고객사 HR 보유 및 영업","• 기업군 영업경력 7년 이상 유 경험자
• 솔루션 기술영업 경험 (WAS/APM 등 전반지식 보유)
• 영업 기획력 보유 또는 영업기획 유 경험자
• 경력 7~10년 (과장급)","• 기업고객 성능모니터링 솔루션 영업 및 고객사 HR 보유자
• 영업능력(말하기/쓰기/듣기) 레벨 중 이상
• 책임감있고, 인성이 바르고 근면성실 하며, 진취적인 성격"
5f294bed88c9683752dc847b,에스티씨랩,기업영업,솔루션 영업 (금융부문),https://www.wanted.co.kr/wd/40593,"• 자사 솔루션 영업(넷퍼넬, 앱인사이터) 금융권 담당
• 모바일 SI 영업","• 금융권 영업경력 7~10년 유경험자
• 솔루션 기술영업 경험 (WAS/APM 등 전반지식 보유)
• 영업 기획력 보유 혹은 영업기획 유경험자
• 경력 7~10년 (과장급)","• 금융권 직접 영업 유 경험자
• 글로벌 벤더사 근무경력 3년 이상
• 영어 사용 가능자"
5f294bed88c9683752dc847c,세나클소프트,기업영업,영업(마케팅)기획,https://www.wanted.co.kr/wd/40563,"• 신규 서비스(EMR) 출시에 따른 영업 전략 수립
  - 서비스 출시부터 확산까지 전반적인 영업 Plan 기획
  - 기획 단계별 상세 Action Plan 수립
  - 고객 니즈 조사를 통한 전략 도출
• 온/오프라인 채널을 통한 영업 전략 수립
  - 마케팅, 프로모션 기획","• 신규 사업 기획 및 런칭 경험
• 사업 기획 및 마케팅 관련 업무 8년 이상 경력
• 헬스케어(의료)산업에서 근무 경험
• 간결하고 명확한 커뮤니케이션 역량 보유","• EMR 관련 분야의 업무 경험이 있는 분
• SaaS 및 Cloud Service의 이해도가 높은 분
• 대고객 설문 조사 경험이 있는 분
• 의료시장 마케팅/리서치/컨설팅 업무 경력이 있는 분"
5f294bed88c9683752dc847d,버즈빌(buzzvil),기업영업,Sales Manager (광고주 영업/신입가능),https://www.wanted.co.kr/wd/40004,"모바일 광고 BuzzAD 세일즈 업무를 담당하며 상세 업무는 아래와 같습니다.
• 잠재고객 발굴
• 광고주 미팅 및 제안, 고객 관리
• 마켓&고객과 Buzzvil 간의 커뮤니케이션(징검다리)
• 효율을 높이기 위한 상품 및 타겟팅 제안","• 역량껏 업무하고, 그에 상응하는 업계 최고의 보상을 누리고 싶은 분
• 스스로 세일즈의 피가 끓고 있다고 자신하는 분
• 자율과 책임을 누리는 환경에서 즐겁게 일하실 분
• 끈기와 지구력에 자신 있는 분
• 실행력이 강한 분
• 영업을 진정으로 배우고 익히고 싶은 분
• 따뜻한 성품과 올바른 가치를 가진 분

• 지원 시 구비서류: 이력서 및 자기소개서 (자기소개서에 다음 항목에 대한 답변을 적어 주세요. A4 한장 이내)
 - 직업/경력적인 목표와 그 이유에 대해 적어 주세요.
 - 해당 직무와 관련된 본인의 장점은 무엇인가요? 구체적인 사례와 함께 적어주세요.
 - 지금까지 경험 중 가장 치열하고 꾸준하게 노력하여 얻어낸 성과는 무엇이었나요? 구체적인 사례와 함께 적어주세요.
 - 최근에 같이 활동(학교 생활, 동아리, 아르바이트, 대외활동 등 포함)한 동료 혹은 상사 3명은 누구이며, 당신과의 협업 경험에 대해 1점-10점 중 몇 점을 줄 거라고 생각하나요? 그 이유도 적어주세요.","• 모바일 광고 영업 경험
• 모바일 광고 및 마케팅에 대한 지식과 열정
• 모바일 비즈니스 경험"
5f294bed88c9683752dc847e,오지큐,기업영업,B2B 비즈니스 매니저,https://www.wanted.co.kr/wd/37330,"• OGQ API 파트너쉽 체결 및 세일즈 관리
OGQ 글로벌 크리에이터의 에셋 콘텐츠 api 연동 및 전세계의 에셋 콘텐츠가 필요한 파트너쉽을 발굴합니다.
 - OGQ 비즈니스 모델에 따른 api 타겟 고객 서칭 및 니즈 파악
 - 파트너쉽 체결 및 지속적인 관리


• B2B 및 온라인 세일즈
 - OGQ의 B2B 타겟 고객 서칭 및 니즈 파악
 - 니즈에 따른 비즈니스 전략 수립 및 제안
 - 파트너쉽 체결 및 지속적인 관리","• 글로벌 커뮤니케이션 및 국내외 파트너쉽 관련 경력 3년 이상
• B2B 세일즈와 제휴 영업의 경험, 네트워크가 있으신 분
• 시장에 대한 이해도가 있으며, 시장의 니즈를 잘 파악하고 전달하실 수 있는 분
• 다양한 모바일, 웹 서비스의 사용자 지표 개념을 이해, 분석하고 실무에 적용 가능하신 분","• E-commerce 플랫폼 운영, 마케팅, 영업 경험이 있으신 분
• 대내외 커뮤니케이션과 지속적인 파트너쉽 관리의 경험이 있으신 분 
• 디지털 콘텐츠 에디터(이미지, 비디오 등)에 대한 관심 및 트렌드를 잘 아는 분
• 타 직군, 관련 부서와의 원활한 커뮤니케이션과 협업이 가능하신 분 (문제 해결 중심의 협업)
• 문서화 스킬(제안서, 소개서 등) 및 관련 툴 활용 능력이 뛰어나신 분"
5f294bed88c9683752dc847f,바로고(barogo),기업영업,제휴영업팀 팀원,https://www.wanted.co.kr/wd/40365,"- 바로고 부가서비스 및 제휴 서비스 신규 영업
- 고객사 관리 및 지원
- 제휴 제안서 작업","- 경력 5년 ~ 7년 차 경력자
- 운전면허 소지자
- 학사 이상 학위 소지자","- 신규 매체에 대한 빠른 이해
- 제휴안 구성 능력 보유
- O2O 산업 전반에 대한 이해도
- B2B 제휴 개발 및 관리 경험 및 네트워크 보유
- 온/오프 광고매체/제휴 마케팅 영업 경력
- Platform 제휴 마케팅 경험
- 토익 800점 이상, 오피스 활용능력 우수자
- 경영학/통계학 전공 석/박사 우대"
5f294bed88c9683752dc8480,그린랩스,기업영업,"하우스 신축 기술영업(팀장,팀원)",https://www.wanted.co.kr/wd/39888,"- 시설원예 신축 통합솔루션 영업
- 시설원예 신축 관련 고객 문의 상담, 현장 미팅 진행","아래 요건 중 하나 이상 충족하는 경우 (학력 무관)

- 시설원예 경험자
- 스마트팜 교육과정 이수자
- 시설원예 학과 졸업자
- 하우스 농자재 기술영업 출신
- 농업 관련 고등학교 졸업자","- 하우스 기술영업 경험자
- 시설원예 농장 경영자 (농장 경영의 이해, 작물 생육의 이해)
- 시설원예 농자재에 대한 이해가 높은 분
- 지방 출장 가능자"
5f294bed88c9683752dc8481,코디아 아이앤티,기업영업,"온라인영업(MD영업, SCM관리)",https://www.wanted.co.kr/wd/24111,"• 종합몰, 오픈마켓, 소셜커머스, 특수 커머스 등 채널 운영 포트폴리오 수립 / 관리
• 하위 브랜드 제품별 영업 전략의 수립 및 프로모션 기획
• 온/오프라인 기획전 구성 및 운영
• 오프라인 영업전략(벤더사 위주)
• 매출 목표 수립 및 매출 관리","• 온라인 쇼핑 카테고리에 대한 상품 타당성 판단, 시장 이해도
• 능동적이고 근거를 바탕으로 한 커뮤니케이션에 능하신 분
• 온라인 커머스, 비즈니스에 대한 이해도가 높으신 분
• 산업과 소비자를 깊이 있게 이해하시는 분","• 커머스 유경험자
• F&B, 가전 시장 전반과 트렌드에 관심이 많으신 분
• 스타트업 근무 경험"
5f294bed88c9683752dc8482,Cambly,기업영업,B2B 영업 담당자,https://www.wanted.co.kr/wd/38839,"• 캠블리 서비스 상품을 기업에게 소개하고 고객사를 확보
• 기업 담당자의 만남부터 제안 과정의 제반 업무 수행, 프로젝트의 운영과 고객사 관리 등 영업활동의 전반적인 부분을 담당
• 기업용 상품을 개발하고, 수익모델을 설계
• 쿠폰 바터(Barter)나 제휴 이벤트같은 프로모션과 기업 단체 수강권 판매","• 영어로 생각을 논리 정연하게 체계화하여 커뮤니케이션이 가능한 분 (영어 커뮤니케이션 필수) 
• B2B 경력 3년 이상 (스타트업 B2B 선호)
• 기업 간 콜라보 프로젝트, B2B 커뮤니케이션에 익숙한 분
• 신규고객 발굴 고객관리에 대해 적극적으로 진행할 수 있으며, 매출달성에 대해 즐거움을 느끼는 분
• 프로젝트에 대한 강한 책임감과 정확하고 원만한 커뮤니케이션 스킬을 보유하신 분
• 제안서 작업과 제안발표 등 제안과정의 제반사항에 대해 높은 경험치를 보유한 분
• 신규 서비스 상품 개발 및 설계에 대한 이해도가 있는 분",• 스타트업 B2B 경력
5f294bed88c9683752dc8483,직방,기업영업,[사업개발팀] 신규사업 제휴/영업 담당자,https://www.wanted.co.kr/wd/39782,"- 직방 신규사업 제휴/ 영업 전략 수립 및 실행
- 아파트 관리사무소/ 입대의 / 주택관리업체 / 임대관리업체 대상 제휴 영업 수행
- 직방 신규사업 제휴/ 영업 이슈 관리 및 정책 가이드 관리
- 직방 신규사업 제휴/ 영업  파트너 니즈 분석 및 개선 사항 도출","- B2B 세일즈 경력 4년 이상
- 명확한 커뮤니케이션 스킬과 관계 구축/ 관리 역량을 보유한 분","- 부동산/ 주거 관련 IT 솔루션 영업 경력
- 스타트업/ O2O 서비스 개척 영업 경력 2년 이상
- 프롭테크 산업에 대한 높은 관심/ 이해도/ 네트워크를 가지신 분"
5f294bed88c9683752dc8484,닥터키친,기업영업,오프라인 채널 영업 담당자,https://www.wanted.co.kr/wd/37048,"- 오프라인 유통 채널 신규 입점 기획
- 오프라인 영업과 연계된 온라인몰 영업 및 상품 관리
- 기존 거래처 관리 및 신규 유통채널 발굴
- 거래처별 트렌드 분석/ 실적 분석(보고서, 레포트 작성)
- 리테일 전용 OEM, ODM 상품 기획","- 편의점, 대형마트, 백화점 등 대형유통업체 식품영업 유경험자
- 식품 관련 동종업계 경력자","- 영업 기획, 전략 업무 유경험자
- 팀워크, 소통이 우수한 자"
5f294bed88c9683752dc8485,라이프인사이드,기업영업,[골드로니] 오프라인 영업 담당자,https://www.wanted.co.kr/wd/39432,"• 오프라인 유통채널 전략수립 및 실행
• 판매데이터 분석 및 기획
• 신규 발굴 및 영업 관리
• 시장조사 및 트렌드 수집
• 매출 및 이익 관리","• 관련 업무 경력 2년 이상
• MS Office(Excel, Word, Powerpoint) 활용 가능하신 분
• 커뮤니케이션 및 적극적인 대면 영업에 익숙하신 분
• 데이터 분석 및 숫자를 활용한 커뮤니케이션에 익숙하신 분","- 4대보험
- 업무용 랩탑 및 모니터 제공
- 외부 교육비 지원
- 조식제공 
- 생일자 5시 조기퇴근
- 장기근속자 우대
- 사무실에 귀여운 진도스키가있어요"
5f294bed88c9683752dc8486,발란(BALAAN),기업영업,해외 영업 및 파트너 관리,https://www.wanted.co.kr/wd/33594,"- 해외 럭셔리 파트너 계약 (이탈리아, 프랑스, 스페인, 영국 등)
  : 제안서 작성 및 최신화 
  : 신규 계약대상 파트너사 발굴 & 경쟁력 분석
  : 영업 및 계약
  : 계약조건 협의 및 SOP(Standard Operating Procedure) 정의
- 매출 증대를 위한 부티크 관리 및 커뮤니케이션
- 매출 발생을 위한 상품등록 모니터링 및 관리
- 유럽 출장","- 영어 필수 (Native)
- 영업 관리 (Sales Operation) 경력 3년 이상
- 제안서 작성 및 프리젠테이션 능력
- 이메일과 커뮤니케이션 툴을 잘 쓰는 분 
- 적극적이고 진취적인 마인드를 갖추신 분","- 명품을 좋아하거나 온라인에서 명품을 구매해본 경험
- 스타트업 or 이커머스 경력 
- '프랑스어', ‘이탈리아어’ 활용 가능
- B2B 비즈니스 경험자 
- 럭셔리 패션 비즈니스 경험"
5f294bed88c9683752dc8487,발란(BALAAN),기업영업,해외 영업 및 파트너 관리 (이탈리아),https://www.wanted.co.kr/wd/37811,"- 해외 럭셔리 파트너 계약 (이탈리아, 프랑스, 스페인, 영국 등)
  : 제안서 작성 및 최신화 
  : 신규 계약대상 파트너사 발굴 & 경쟁력 분석
  : 영업 및 계약
  : 계약조건 협의 및 SOP(Standard Operating Procedure) 정의
- 매출 증대를 위한 부티크 관리 및 커뮤니케이션
- 매출 발생을 위한 상품등록 모니터링 및 관리
- 유럽 출장","- 이탈리아어 필수(Native)
- 영업 관리 (Sales Operation) 경력 3년 이상
- 제안서 작성 및 프리젠테이션 능력
- 이메일과 커뮤니케이션 툴을 잘 쓰는 분 
- 적극적이고 진취적인 마인드를 갖추신 분","- 명품을 좋아하거나 온라인에서 명품을 구매해본 경험
- 스타트업 or 이커머스 경력 
- B2B 비즈니스 경험자 
- 럭셔리 패션 비즈니스 경험"
5f294bed88c9683752dc8488,지냄,기업영업,게스트하우스 제휴 영업,https://www.wanted.co.kr/wd/26967,"• 게스트하우스 제휴점 영업 (현장영업 / TM)
• 전국 게스트하우스 영업 진행

• 제휴점 관리 (TM)
• 프로모션 상품 소개 및 소싱
• 제휴점 실적 모니터링 및 어드바이스

• 자사 상품 점검 및 고객 요구사항 분석
•  예약, 광고상품 점검 및 평가
• 영업 실적 및 매출 분석

• 영업 전략 수립 및 프로세스 고도화
• 상품/지역별 영업 방안 및 프로모션 기획
• 매출 증대 방안 수립
•  영업 프로세스 고도화 및 데이터 관리","• 외부 영업 업무 경력자
• 우수한 소통 역량 및 중재와 설득에 능하신 분
• 운전 가능자
• 출장/ 외근 가능자","• 여행업 / 숙박업 관련 업무 경험자
• 국내 숙박업에 대한 관심이 지대한 자
• 게스트하우스 시장에 대한 이해도가 있는 자"
5f294bed88c9683752dc8489,야놀자,기업영업,[영업기획실] 영업기획 실장,https://www.wanted.co.kr/wd/35390,"1. 사업 카테고리별 Projection & KPI 진척율 관리
- Account 확보 및 리텐션
- 광고 및 기타 매출 확보
- 야놀자 PMS Solution 세일즈 리드
- 오프라인 비즈니스 세일즈 리드

2. 사업 카테고리별 Warning sign에 대한 Top line 리포팅 및 개선안 도출
- 문제 및 원인 파악
- 단기 및 중장기 방안 도출 및 PJT 제안

3. 사업 카테고리별 영업 제반사항 지원
- 인센티브 / 광고상품 프로모션 정책 수립 및 기획
- Top down 정책 및 사업 방향에 대한 세부 Action Plan 수립 및 진척도 관리
- Bottom up 영업 의견 및 아이디어에 대한 유관부서 협의체 리드","• 유관 조직 (영업기획, 전략수립, 분석 및 PI) 리드 경험 보유
• 세일즈 채널에 대한 높은 이해도
• 사업계획 수립 및 목표 달성을 위한 전략 수립과 단기 및 중장기 Projection 및 로드맵 수립 경험 보유
• 간결하고 명확한 구두 / 문서 커뮤니케이션 역량을 보유
• 상위 유관 경력 7년 이상 보유자 대상","• 컨설팅 경력을 보유하신 분
• 각종 Task에 대한 개선 포인트 도출 및 구조화에 대한 경험 보유하신 분
• 광고플랫폼 및 이커머스 관련 서비스 분야의 영업기획, 전략, 분석 경험을 보유하신 분

* 국가유공자 예우 및 지원에 관한 법률에 의거 취업 보호 대상자 및 장애인은 관련 법규에 따라 우대합니다."
5f294bed88c9683752dc848a,민앤지,기업영업,[마케팅본부 제휴사업팀] 신규업체 발굴/관리,https://www.wanted.co.kr/wd/36836,"• 부가서비스(로그인플러스, 비밀번호 도용방지서비스 등) 온라인 광고채널 영업
• 신규 고객 발굴 및 기존 거래처 관리","• 해당 직무 3년 이상 경력
• MS 사용능력 우수자 (PPT)
• 온/오프 B2B 제휴 경력자 네트워크 보유자
• 원활한 커뮤니케이션 능력","• PC/모바일 서비스에 대한 이해와 인사이트 보유자
• B2B 제휴사 보유 또는 경험자"
5f294bed88c9683752dc848b,카페24,기업영업,[B2B협력팀] 쇼핑몰 구축 및 운영 컨설턴트,https://www.wanted.co.kr/wd/37853,"• 글로벌 기업 쇼핑몰 구축 및 운영 컨설팅
• 기업/에이전시와의 협업 및 커뮤니케이션","• 프로젝트 수행 및 관리 경험 4년 이상
• 쇼핑몰 프로젝트 기획 및 관리 경험
• 이커머스 솔루션 및 영업/제안 업무에 대한 이해
• 클라이언트와의 원할한 커뮤니케이션 역량
• 솔루션 제안서 작성 경험","• PMP 또는 정보통신 자격증 보유자
• 장애인 및 보훈 대상자"
5f294bed88c9683752dc848c,유라이크코리아,기업영업,라이브케어 국내영업(신입가능),https://www.wanted.co.kr/wd/22998,"• 당사 서비스 접점 영업 (B2G, B2C)
• 지자체 영업 (B2G), 농가 고객 관리 및 영업 (B2C)","• 4년제 정규대학 졸업(예정) 이상
• 축산, IoT, 융합산업 등에 관심이 많으신 분
• 지자체 및 농가 방문을 위한 차량운전 경험 필수 
• 영업 직무에 대한 이해도가 높고 원활한 커뮤니케이션이 가능한 인재","• 축산 전공자 (축산기사 자격증 취득자)
• 영업 및 농축산업 근무 경력 2년이상
• 농업 및 축산 영업 경험
• 일본어, 영어, 기타 외국어 우대"
